video_id,creatorEmail,genre,views,redViews,comments,likes,dislikes,videosAddedToPlaylists,videosRemovedFromPlaylists,shares,estimatedMinutesWatched,estimatedRedMinutesWatched,averageViewDuration,averageViewPercentage,annotationClickThroughRate,annotationCloseRate,annotationImpressions,annotationClickableImpressions,annotationClosableImpressions,annotationClicks,annotationCloses,cardClickRate,cardTeaserClickRate,cardImpressions,cardTeaserImpressions,cardClicks,cardTeaserClicks,subscribersGained,subscribersLost,timestamp
NUiw7ZwAW34,keith15@example.net,Science,281.0,52.0,0.0,2.0,1.0,4.0,2.0,1.0,18658.0,4385.0,3984.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 00:52:50
NUiw7ZwAW34,keith15@example.net,Science,205.0,57.0,1.0,3.0,0.0,6.0,1.0,2.0,12994.0,3292.0,3803.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 08:35:41
NUiw7ZwAW34,keith15@example.net,Science,185.0,41.0,0.0,5.0,0.0,1.0,0.0,0.0,13327.0,2356.0,4322.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-14 08:38:25
NUiw7ZwAW34,keith15@example.net,Science,311.0,64.0,0.0,2.0,0.0,11.0,0.0,1.0,19872.0,4730.0,3833.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-14 08:47:12
NUiw7ZwAW34,keith15@example.net,Science,320.0,62.0,0.0,2.0,0.0,8.0,0.0,1.0,19726.0,4084.0,3698.0,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-14 09:10:49
NUiw7ZwAW34,keith15@example.net,Science,359.0,75.0,1.0,5.0,1.0,6.0,2.0,0.0,24134.0,4579.0,4033.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 09:56:28
NUiw7ZwAW34,keith15@example.net,Science,324.0,80.0,2.0,3.0,1.0,12.0,2.0,1.0,20193.0,4917.0,3739.0,15.310000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 10:05:05
NUiw7ZwAW34,keith15@example.net,Science,229.0,53.0,0.0,3.0,0.0,8.0,0.0,1.0,15719.0,3504.0,4118.0,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-14 10:31:40
NUiw7ZwAW34,keith15@example.net,Science,241.0,58.0,0.0,3.0,0.0,7.0,0.0,1.0,16823.0,3958.0,4188.0,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-14 11:54:17
NUiw7ZwAW34,keith15@example.net,Science,281.0,55.0,0.0,4.0,0.0,3.0,0.0,6.0,18841.0,2681.0,4023.0,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 11:56:44
NUiw7ZwAW34,keith15@example.net,Science,308.0,74.0,1.0,2.0,0.0,6.0,0.0,2.0,22276.0,5053.0,4339.0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 21:28:56
NWAeITkq1v4,jmills@example.net,Music,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,26.950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 00:01:50
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 03:40:19
NWAeITkq1v4,jmills@example.net,Music,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 03:40:49
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 12:18:00
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 12:30:25
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 12:39:29
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 05:00:26
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:03:58
NWAeITkq1v4,jmills@example.net,Music,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,73.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:10:37
NWAeITkq1v4,jmills@example.net,Music,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,99.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:36:51
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 08:18:37
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 10:09:08
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 10:09:08
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 10:25:24
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 10:25:49
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 20:38:48
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 21:59:09
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 22:53:19
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 23:52:01
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 03:57:34
NWAeITkq1v4,jmills@example.net,Music,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,99.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 04:01:22
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 14:45:46
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 01:42:01
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 01:47:57
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 04:50:22
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 04:50:22
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 13:42:16
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 20:07:04
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 04:50:32
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 05:01:27
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 05:01:30
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 09:00:09
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 09:01:50
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 09:01:59
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 09:36:08
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 22:21:30
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 22:21:31
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 00:26:02
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 00:27:16
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:17:39
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:18:38
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:18:40
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:29:57
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:30:11
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 03:46:22
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 17:54:33
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-16 19:40:19
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 05:29:20
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 05:29:22
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 05:32:15
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 07:52:50
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 07:52:50
NWAeITkq1v4,jmills@example.net,Music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17 07:54:08
Nj4ul4VH_zU,kathleenware@example.com,Sports,14.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,294.0,62.0,1262.0,35.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 00:07:28
Nj4ul4VH_zU,kathleenware@example.com,Sports,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,119.0,1734.0,48.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 00:49:03
Nj4ul4VH_zU,kathleenware@example.com,Sports,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,486.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 00:49:20
Nj4ul4VH_zU,kathleenware@example.com,Sports,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,2192.0,60.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 00:49:43
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 03:07:50
Nj4ul4VH_zU,kathleenware@example.com,Sports,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,64.0,0.0,646.0,17.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 03:17:36
Nj4ul4VH_zU,kathleenware@example.com,Sports,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,470.0,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 10:01:44
Nj4ul4VH_zU,kathleenware@example.com,Sports,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,221.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 10:21:11
Nj4ul4VH_zU,kathleenware@example.com,Sports,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,1833.0,50.86999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 10:21:11
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1257.0,34.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 18:21:18
Nj4ul4VH_zU,kathleenware@example.com,Sports,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,472.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 00:57:41
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,2119.0,58.81000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 00:58:42
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,1428.0,39.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 04:36:57
Nj4ul4VH_zU,kathleenware@example.com,Sports,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 07:38:26
Nj4ul4VH_zU,kathleenware@example.com,Sports,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,916.0,25.420000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 07:38:45
Nj4ul4VH_zU,kathleenware@example.com,Sports,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,2000.0,55.50999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 08:10:07
Nj4ul4VH_zU,kathleenware@example.com,Sports,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,0.0,1277.0,35.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 11:07:41
Nj4ul4VH_zU,kathleenware@example.com,Sports,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,1147.0,31.840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 12:02:14
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,545.0,15.130000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 12:36:39
Nj4ul4VH_zU,kathleenware@example.com,Sports,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,65.0,0.0,1967.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 12:44:11
Nj4ul4VH_zU,kathleenware@example.com,Sports,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1685.0,46.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 12:44:11
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,994.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 17:05:47
Nj4ul4VH_zU,kathleenware@example.com,Sports,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,3602.0,99.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 18:35:53
Nj4ul4VH_zU,kathleenware@example.com,Sports,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 19:11:55
Nj4ul4VH_zU,kathleenware@example.com,Sports,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,1809.0,50.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 19:15:04
Nj4ul4VH_zU,kathleenware@example.com,Sports,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 22:19:41
Nj4ul4VH_zU,kathleenware@example.com,Sports,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,1099.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 03:57:58
Nj4ul4VH_zU,kathleenware@example.com,Sports,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1019.0,28.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 04:05:02
Nj4ul4VH_zU,kathleenware@example.com,Sports,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2964.0,82.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 04:16:29
Nj4ul4VH_zU,kathleenware@example.com,Sports,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,390.0,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 04:33:29
